id,game_name,song_name,is_4/4,time_signature_count,valid_tracks,unique_valid_tracks
3589,Mega Man X,MMXFortB.mid,TRUE,1,5,4
3590,Mega Man X,BossStage2.mid,TRUE,1,4,3
3591,Mega Man X,mmx0b.mid,TRUE,0,2,2
3592,Mega Man X,BossStage3.mid,TRUE,1,6,3
3593,Mega Man X,Sigma3-2.mid,TRUE,1,2,2
3594,Mega Man X,mmx0c.mid,TRUE,0,5,3
3595,Mega Man X,mmx0d.mid,TRUE,0,2,2
3596,Mega Man X,SigmaEpsilon.mid,TRUE,0,6,5
3597,Mega Man X,SparkMandrill.mid,TRUE,1,4,3
3598,Mega Man X,mmx08.mid,TRUE,0,2,2
3600,Mega Man X,MMXSpark-2.mid,TRUE,1,2,2
3601,Mega Man X,SNES_MMX_Spark_Mandrill_V1.mid,TRUE,1,5,3
3602,Mega Man X,MMXSparkMandrillTechno.mid,TRUE,1,2,2
3603,Mega Man X,MMX_-_Spark_Mandrill.mid,TRUE,1,4,3
3604,Mega Man X,sparkmandrill7.mid,TRUE,0,3,3
3605,Mega Man X,SparkMandrill-1.mid,TRUE,1,4,3
3607,Mega Man X,Spark_Mandrum.mid,TRUE,1,4,3
3608,Mega Man X,Clear.mid,TRUE,1,2,1
3609,Mega Man X,BattleFinish.mid,TRUE,1,5,4
3610,Mega Man X,mmx11.mid,TRUE,0,4,3
3612,Mega Man X,MaverickSelect.mid,TRUE,1,3,2
3613,Mega Man X,MMX_-_Stage_Select_1.mid,TRUE,1,3,2
3614,Mega Man X,mmx10.mid,TRUE,0,2,2
3615,Mega Man X,BossSlct.mid,TRUE,1,5,2
3616,Mega Man X,SNES_MMX_Boss_Chosen_V1.mid,TRUE,1,7,3
3617,Mega Man X,MaverickIntro.mid,TRUE,1,5,4
3618,Mega Man X,mmx12.mid,TRUE,0,5,3
3619,Mega Man X,Sting_Cham.mid,TRUE,0,5,3
3621,Mega Man X,MMXSting.mid,TRUE,1,6,3
3622,Mega Man X,StingChameleon.mid,TRUE,1,7,4
3624,Mega Man X,SNES_MMX_Sting_Chameleon_V1.mid,TRUE,1,8,4
3625,Mega Man X,StingChameleon1.mid,TRUE,1,3,3
3627,Mega Man X,mmx02.mid,TRUE,0,5,4
3628,Mega Man X,MMXStorm.mid,TRUE,1,3,3
3629,Mega Man X,Airport.mid,TRUE,1,0,0
3630,Mega Man X,MMX-Storm_Eagle.mid,TRUE,0,9,4
3631,Mega Man X,MMX_Storm_Eagle-KM.mid,TRUE,0,4,3
3633,Mega Man X,mmx09.mid,TRUE,0,2,2
3634,Mega Man X,StormEagle6.mid,TRUE,0,2,2
3635,Mega Man X,Storm_Eagle.mid,TRUE,1,5,3
3636,Mega Man X,megaman_x1_-_storm_eagle_stage.mid,TRUE,1,4,4
3637,Mega Man X,mmxstormeglesnes.mid,TRUE,1,4,3
3638,Mega Man X,SNES_MMX_Storm_Eagle_V1.mid,TRUE,1,7,4
3639,Mega Man X,Storm_Eagle_V1_1.mid,TRUE,1,3,3
3640,Mega Man X,MMX_-_Storm_Eagle_-Remix-.mid,TRUE,1,7,3
3641,Mega Man X,SEREMIX.mid,TRUE,0,5,4
3642,Mega Man X,StormEagleRMX.mid,TRUE,1,8,3
3643,Mega Man X,mmx1segrmx3.mid,TRUE,1,5,3
3645,Mega Man X,TitleScreen1.mid,TRUE,1,5,3
3646,Mega Man X,Title2.mid,TRUE,1,3,1
3647,Mega Man X,mmx0f.mid,TRUE,0,4,3
3648,Mega Man X,SNES_MMX_Title_Theme_V2.mid,TRUE,1,6,3
3649,Mega Man X,VileAppr.mid,TRUE,1,3,2
3650,Mega Man X,VileIntro.mid,TRUE,1,2,2
3651,Mega Man X,mmx13.mid,TRUE,0,6,3
3652,Mega Man X,CBvile.mid,TRUE,1,8,4
3653,Mega Man X,VileTheme.mid,TRUE,1,6,3
3654,Mega Man X,Vile%21.mid,TRUE,1,2,2
3655,Mega Man X,mmx14.mid,TRUE,0,5,3
3656,Mega Man X,MMX_-_Vile_-Remix-.mid,TRUE,1,8,3
3657,Mega Man X,Vile_Remix.mid,TRUE,1,4,3
3658,Mega Man X,MMX-_Megaman_%26_Zero.mid,TRUE,1,5,2
3659,Mega Man X,Zeros2.mid,TRUE,1,6,3
3660,Mega Man X,ZeroDeath.mid,TRUE,1,4,3
3661,Mega Man X,mmx16.mid,TRUE,0,4,2
3662,Mega Man X,ZeroTheme1.mid,TRUE,1,3,2
3665,Mega Man X,mmx15.mid,TRUE,0,2,2
3668,Mega Man X2,Bubble_Crab.mid,TRUE,1,5,4
3675,Mega Man X2,DrCain.mid,TRUE,1,5,3
3676,Mega Man X2,Ending.mid,TRUE,1,5,3
3677,Mega Man X2,Credits2.mid,TRUE,1,6,4
3678,Mega Man X2,SNES_Mega_Man_X2_Staff_Roll.mid,TRUE,1,4,3
3679,Mega Man X2,Mega_Man_X_2_Credits.mid,TRUE,0,2,2
3680,Mega Man X2,Mmx2end2.mid,TRUE,1,3,3
3681,Mega Man X2,MMX2_Credits-KM.mid,TRUE,0,4,3
3683,Mega Man X2,Flame_Stag.mid,TRUE,1,2,2
3686,Mega Man X2,MMX2VolcanoByCryogen.mid,TRUE,1,3,2
3689,Mega Man X2,GameIntro.mid,TRUE,1,6,3
3690,Mega Man X2,IntroStage.mid,TRUE,1,5,3
3691,Mega Man X2,Start_Stage.mid,TRUE,1,3,3
3692,Mega Man X2,MMX2-Reploid_Factory.mid,TRUE,1,3,3
3693,Mega Man X2,X_2_Reploid_Factory.mid,TRUE,0,5,3
3694,Mega Man X2,mega_man_x_2_-_reploid_factory_stage.mid,TRUE,0,3,3
3695,Mega Man X2,MMX2-Intro_Stage_EDITED.mid,TRUE,0,4,4
3696,Mega Man X2,MMX2_Opening_Stage-KM.mid,TRUE,0,2,2
3697,Mega Man X2,MMX2_-_Intro_Stage_-Remix-.mid,TRUE,1,6,3
3698,Mega Man X2,MagnaCentipede.mid,TRUE,1,5,3
3699,Mega Man X2,Magna_Centapede3.mid,TRUE,1,4,4
3700,Mega Man X2,Magna_Centipede_2.mid,TRUE,1,6,4
3702,Mega Man X2,MMX2_Magna_Centipede-KM.mid,TRUE,0,3,2
3703,Mega Man X2,MegaManX2-MagnaCentipede-Star89er.mid,TRUE,1,4,3
3704,Mega Man X2,BattleTheme2.mid,TRUE,1,7,4
3705,Mega Man X2,X2_maverick.mid,TRUE,1,4,3
3706,Mega Man X2,X2Moth.mid,TRUE,1,5,3
3708,Mega Man X2,MMX2_Morph_Moth-KM.mid,TRUE,0,6,3
3709,Mega Man X2,MorphMothTerror.mid,TRUE,1,9,4
3712,Mega Man X2,ostrich2.mid,TRUE,1,3,2
3713,Mega Man X2,MMX2_Overdrive_Ostrich-KM.mid,TRUE,0,4,3
3714,Mega Man X2,Password2.mid,TRUE,1,5,4
3716,Mega Man X2,MegaManX2-Sigma1FirstEncounter.mid,TRUE,0,3,3
3717,Mega Man X2,sigma_2.mid,TRUE,1,3,3
3718,Mega Man X2,MMX2_Sigma_2-KM.mid,TRUE,0,7,3
3720,Mega Man X2,MMX2_X-Hunter_Stage_2-KM.mid,TRUE,0,3,2
3721,Mega Man X2,XHunterTheme.mid,TRUE,1,2,2
3722,Mega Man X2,x-_hunters.mid,TRUE,1,2,2
3723,Mega Man X2,BossStage1.mid,TRUE,1,5,4
3724,Mega Man X2,mmx2_XHunterStages1-2_Blue.mid,TRUE,1,4,3
3726,Mega Man X2,mmx2xhn1.mid,TRUE,1,5,3
3728,Mega Man X2,MMX2BOSSSTAGE.mid,TRUE,0,2,2
3729,Mega Man X2,MMX2_-_Sigmas_Fortress_Station_1_and_2.mid,TRUE,1,5,3
3730,Mega Man X2,X3.mid,TRUE,1,5,2
3732,Mega Man X2,MMX2_Stage_Select-KM.mid,TRUE,0,2,2
3733,Mega Man X2,TitleScreen.mid,TRUE,1,4,3
3734,Mega Man X2,mmx2_Victory_Blue.mid,TRUE,1,3,2
3735,Mega Man X2,Wheel_Gator.mid,TRUE,1,3,3
3736,Mega Man X2,WheelGator.mid,TRUE,1,5,4
3737,Mega Man X2,MMX2_Wheel_Gator-KMv1-1.mid,TRUE,0,5,4
3741,Mega Man X2,XHunterBattle.mid,TRUE,1,4,3
3742,Mega Man X2,XHunterIntro.mid,TRUE,1,5,4
3744,Mega Man X2,ZeroTheme.mid,TRUE,1,4,3
3745,Mega Man X2,SNES_Mega_Man_X2_Zero_Battle.mid,TRUE,1,2,2
3746,Mega Man X2,Mmx2zero.mid,TRUE,1,2,2
3747,Mega Man X3,16-BattleTheme.mid,TRUE,1,5,4
3748,Mega Man X3,mmx309.mid,TRUE,0,3,3
3749,Mega Man X3,17-BattleFinish.mid,TRUE,1,4,3
3750,Mega Man X3,mmx319.mid,TRUE,0,4,3
3751,Mega Man X3,15-BattleIntro.mid,TRUE,1,6,4
3752,Mega Man X3,mmx322.mid,TRUE,0,3,3
3753,Mega Man X3,MMX3_Sigma_Battle_2-KM.mid,TRUE,0,5,3
3754,Mega Man X3,mmx328.mid,TRUE,0,4,3
3755,Mega Man X3,29-SigmaBattle2.mid,TRUE,1,5,2
3756,Mega Man X3,09-BlastHornet.mid,TRUE,1,4,3
3757,Mega Man X3,Blast_HornetV1.1.mid,TRUE,1,7,3
3758,Mega Man X3,Blast_Hornet_GW_Mix_XG.mid,TRUE,1,8,3
3760,Mega Man X3,blast.mid,TRUE,1,3,2
3761,Mega Man X3,mmx302.mid,TRUE,0,2,2
3768,Mega Man X3,mmx303.mid,TRUE,0,2,2
3770,Mega Man X3,X3_Light%27s_Capsules.mid,TRUE,1,3,1
3771,Mega Man X3,20-DrLight.mid,TRUE,1,2,1
3772,Mega Man X3,mmx331.mid,TRUE,0,0,0
3773,Mega Man X3,mega_man_x_3_-_credits.mid,TRUE,0,2,2
3774,Mega Man X3,31-Credits.mid,TRUE,1,4,3
3776,Mega Man X3,mmx329.mid,TRUE,0,3,3
3777,Mega Man X3,14-CrushCrawfish.mid,TRUE,1,6,3
3778,Mega Man X3,snesCrush_CrawfishV1.1.mid,TRUE,1,3,3
3779,Mega Man X3,MMX3_Crush_Crawfish-KM.mid,TRUE,0,5,3
3780,Mega Man X3,mmx307.mid,TRUE,0,4,3
3781,Mega Man X3,Scissors_Shrimper.mid,TRUE,1,4,3
3782,Mega Man X3,27-DopplerBattle.mid,TRUE,1,5,3
3783,Mega Man X3,MegaManX3-DopplerBattle.mid,TRUE,0,2,2
3784,Mega Man X3,mmx317.mid,TRUE,0,4,3
3788,Mega Man X3,mmx318.mid,TRUE,0,4,3
3789,Mega Man X3,22-DrCain.mid,TRUE,1,5,3
3790,Mega Man X3,mmx316.mid,TRUE,0,4,3
3791,Mega Man X3,30-Ending.mid,TRUE,1,5,3
3792,Mega Man X3,MMX3_Ending-KMv2.mid,TRUE,0,3,2
3793,Mega Man X3,mmx321.mid,TRUE,0,2,2
3797,Mega Man X3,MMX3_Opening_Theme-KM-v2.mid,TRUE,0,7,3
3798,Mega Man X3,mmx320.mid,TRUE,0,2,2
3799,Mega Man X3,gravity_beetle.mid,TRUE,1,3,3
3800,Mega Man X3,mmx304.mid,TRUE,0,3,3
3801,Mega Man X3,grvtbtl.mid,TRUE,1,3,3
3802,Mega Man X3,08-GravityBeetle.mid,TRUE,1,4,3
3803,Mega Man X3,gravity-beetle.mid,TRUE,1,0,0
3804,Mega Man X3,GravityBeetleByCryogen.mid,TRUE,0,7,4
3805,Mega Man X3,x3_beetle.mid,TRUE,1,3,3
3806,Mega Man X3,mmx3-gravitybeetle.mid,TRUE,0,5,3
3807,Mega Man X3,MMX3_Gravity_Beetle-KM.mid,TRUE,0,5,3
3808,Mega Man X3,gravitybeetle.mid,TRUE,0,4,4
3809,Mega Man X3,beetle2.mid,TRUE,0,5,4
3810,Mega Man X3,G_B_S_R_R.mid,TRUE,1,1,1
3811,Mega Man X3,beetle_v2.mid,TRUE,1,2,2
3812,Mega Man X3,X3_X%27s_theme.mid,TRUE,1,4,3
3813,Mega Man X3,mmx301.mid,TRUE,0,5,3
3814,Mega Man X3,MMX3_Opening_Stage-KM.mid,TRUE,0,5,3
3815,Mega Man X3,03-IntroStage.mid,TRUE,1,4,3
3816,Mega Man X3,%28mmx3frst%29.mid,TRUE,1,1,1
3817,Mega Man X3,X3_Intro_stage.mid,TRUE,1,5,3
3818,Mega Man X3,mmx3intro.mid,TRUE,1,4,3
3819,Mega Man X3,Mmx3intr.mid,TRUE,1,4,3
3821,Mega Man X3,X3Introv2.mid,TRUE,0,6,3
3822,Mega Man X3,MMX3_-_Intro_Stage.mid,TRUE,1,4,3
3823,Mega Man X3,06-MaverickIntro.mid,TRUE,1,4,3
3824,Mega Man X3,X3_Maverick_intro.mid,TRUE,1,3,3
3825,Mega Man X3,MMX3_Stage_Intro-KM.mid,TRUE,0,2,2
3826,Mega Man X3,mmx315.mid,TRUE,0,2,2
3827,Mega Man X3,Mmxtiger.mid,TRUE,1,6,3
3828,Mega Man X3,MMX3_Smells_Like_Neon_Spirit-KM.mid,TRUE,0,3,2
3829,Mega Man X3,07-NeonTiger.mid,TRUE,1,4,3
3830,Mega Man X3,tiger1.mid,TRUE,1,3,3
3832,Mega Man X3,MMX3_Neon_Tiger-KM.mid,TRUE,0,4,3
3833,Mega Man X3,mmx308.mid,TRUE,0,3,3
3834,Mega Man X3,19-Password.mid,TRUE,1,5,3
3835,Mega Man X3,mmx3_password.mid,TRUE,1,2,2
3836,Mega Man X3,mmx313.mid,TRUE,0,3,3
3837,Mega Man X3,28-SigmaBattle1.mid,TRUE,1,5,3
3838,Mega Man X3,snesMMX3_Sigma_BattleV1.1.mid,TRUE,1,6,3
3839,Mega Man X3,Sigma1stbattleedit.mid,TRUE,0,2,2
3840,Mega Man X3,MMX3_Sigma_Battle_1-KM.mid,TRUE,0,2,2
3841,Mega Man X3,mmx327.mid,TRUE,0,4,3
3842,Mega Man X3,24-BossStage1-2.mid,TRUE,1,4,3
3843,Mega Man X3,25-BossStage3.mid,TRUE,1,5,4
3844,Mega Man X3,MMX3_Doppler_Stage_3-KM.mid,TRUE,0,6,4
3845,Mega Man X3,mmx324.mid,TRUE,0,4,3
3846,Mega Man X3,26-BossStage4.mid,TRUE,1,6,4
3847,Mega Man X3,mmx310.mid,TRUE,0,4,2
3848,Mega Man X3,doppler1-1.mid,TRUE,1,3,3
3849,Mega Man X3,mmx306.mid,TRUE,0,3,3
3850,Mega Man X3,MMX3_-_Dopplers_Stage_1_and_2.mid,TRUE,1,0,0
3851,Mega Man X3,MMX3_Doppler_Stage_1-2-KM.mid,TRUE,0,4,3
3852,Mega Man X3,X3_stage_select.mid,TRUE,1,2,2
3853,Mega Man X3,05-MaverickSelect.mid,TRUE,1,5,4
3854,Mega Man X3,mmx312.mid,TRUE,0,4,3
3855,Mega Man X3,MaverickSelectExt.mid,TRUE,0,2,2
3856,Mega Man X3,02-TitleScreen.mid,TRUE,1,4,3
3857,Mega Man X3,mmx311.mid,TRUE,0,2,2
3858,Mega Man X3,Toxicseahorse.mid,TRUE,1,4,2
3859,Mega Man X3,11-ToxicSeahorse.mid,TRUE,1,3,2
3860,Mega Man X3,Toxic_Seahorse.mid,TRUE,1,2,2
3862,Mega Man X3,seahorse1.mid,TRUE,1,4,3
3863,Mega Man X3,MMX3-ToxicSeahorse.mid,TRUE,1,3,3
3864,Mega Man X3,mmx305.mid,TRUE,0,2,2
3865,Mega Man X3,MMX3_Toxic_Seahorse-KM.mid,TRUE,0,4,3
3866,Mega Man X3,12-TunnelRhino.mid,TRUE,1,4,3
3869,Mega Man X3,mmx314.mid,TRUE,0,2,2
3870,Mega Man X3,21-VileTheme.mid,TRUE,1,4,3
3871,Mega Man X3,MMX3Vile.mid,TRUE,0,3,2
3872,Mega Man X3,mmx326.mid,TRUE,0,2,2
3873,Mega Man X3,13-VoltCatfish.mid,TRUE,1,3,2
3874,Mega Man X3,Volt_Catfish.mid,TRUE,1,5,3
3875,Mega Man X3,Volt_Catfish1.mid,TRUE,0,5,2
3876,Mega Man X3,catfish1.mid,TRUE,1,3,2
3877,Mega Man X3,MegaManX3-VoltCatfish.mid,TRUE,0,2,2
3879,Mega Man X3,MMX3_Volt_Catfish-KM.mid,TRUE,0,3,2
3880,Mega Man X3,mmx325.mid,TRUE,0,2,2
3882,Mega Man X3,mmx323.mid,TRUE,0,2,2
3883,Mega Man X3,x3zero2.mid,TRUE,1,5,3
3884,Mega Man X3,04-ZeroTheme.mid,TRUE,1,5,3
3886,Mega Man X3,MMX3_zerov2-7.mid,TRUE,0,2,2
3887,Mega Man X3,MegamanX3-Zero.mid,TRUE,0,2,2
3888,Mega Man X3,Zeros_theme_X3.mid,TRUE,0,7,2
3889,Mega Man X3,mmx330.mid,TRUE,0,2,2
3890,Mega Man X3,MMX3_Zero-KM.mid,TRUE,0,4,3
3891,Metal Combat,MC_FstMapScreen2.mid,TRUE,0,5,3
3892,Metal Combat,MCGaram2.mid,TRUE,1,2,2
3895,Metal Combat,MCSiamang.mid,TRUE,1,3,2
3896,Metal Combat,MC_Thanatos.mid,TRUE,1,3,2
3897,Metal Combat,MC_Thanatos_Battle_Intro.mid,TRUE,1,2,2
3898,Metal Combat,MC_Thanatos_Pre_Battle.mid,TRUE,1,2,2
3899,Metal Combat,MC_Thanatos_Defeated.mid,TRUE,1,9,3
3901,Metal Combat,MCWong.mid,TRUE,1,3,3
3904,Metal Max Returns (Japan),SNES_Metal_Max_Returns_Town_3.mid,TRUE,1,4,3
3905,Metal Warriors,mwbattle.mid,TRUE,0,4,3
3906,Metal Warriors,mw-bat5.mid,TRUE,0,4,4
3907,Metal Warriors,mwintro.mid,TRUE,0,4,3
3908,Metal Warriors,mwwin.mid,TRUE,0,3,3
3909,Metal Warriors,mwlose.mid,TRUE,0,4,3
3910,Metal Warriors,mwstg1.mid,TRUE,1,5,3
3911,Metal Warriors,Metal_Warriors-Vital_Mission.mid,TRUE,1,4,3
3912,Metal Warriors,mwcinema.mid,TRUE,0,6,3
3913,Mickey 3 - Mickey and Donald,mickey3_castle.mid,TRUE,1,8,4
3914,Mickey Mania,mickey_mania_-_boss_mad_doctor.mid,TRUE,0,6,4
3915,Mickey Mania,mickeybeanstalk.mid,TRUE,1,3,2
3916,Mickey Mania,MickeyManiaSteamboat.mid,TRUE,0,2,2
3917,Mickey Mania,MickeyManiaTable.mid,TRUE,0,2,2
3918,Mighty Morphin Power Rangers,mmprsnes-area1XG.mid,TRUE,1,1,1
3919,Mighty Morphin Power Rangers  The Movie,last_level.mid,TRUE,0,1,1
3920,Mighty Morphin Power Rangers  The Movie,PRTM_RangerSelect_UAZ.mid,TRUE,0,2,2
3921,Mighty Morphin Power Rangers  The Movie,TMMPRM_Stage_1.mid,TRUE,0,2,2
3923,Monstania (Japan),monstania_battle.mid,TRUE,0,6,5
3924,Monster Maker III  Hikari no Majutsushi (Japan),mm3_bt.mid,TRUE,1,11,4
3927,Monster Maker III  Hikari no Majutsushi (Japan),mm3_chapter3.mid,TRUE,1,6,2
3930,Mortal Kombat,Mortal_Kombat_-_Choose_Your_Fighter_%28MWS_v1.0%29.mid,TRUE,1,2,2
3931,Mortal Kombat,T_MortalKombat_Select.mid,TRUE,1,5,3
3932,Mortal Kombat,T_MortalKombat_Arena.mid,TRUE,1,2,2
3933,Mortal Kombat,mk_courtyard_rmx_zb.mid,TRUE,1,6,3
3934,Mortal Kombat,T_MortalKombat_Map.mid,TRUE,1,5,3
3935,Mortal Kombat,T_MortalKombat_Pit.mid,TRUE,1,4,3
3936,Mortal Kombat 2,mk2_CPUtower_zb.mid,TRUE,1,2,2
3937,Mortal Kombat 2,MK2Choose_SNES.mid,TRUE,1,3,3
3938,Mortal Kombat 2,selectfighter.mid,TRUE,1,3,1
3939,Mortal Kombat 2,zb_mkII_kahnArena.mid,TRUE,1,9,5
3940,Mortal Kombat 2,mk2_zb_kombattomb.mid,TRUE,1,4,3
3941,Mortal Kombat 2,mk2_gameover_zb.mid,TRUE,1,3,3
3942,Mortal Kombat 2,mk2_armory_zb.mid,TRUE,0,4,2
3943,Mortal Kombat 2,mk2-armory.mid,TRUE,0,3,3
3944,Mortal Kombat 2,mk2_zb_title_story.mid,TRUE,1,6,4
3945,Mortal Kombat 3,mk3rooftopx.mid,TRUE,1,14,3
3946,Mr. Nutz,mr_nutz_-_map_screen.mid,TRUE,0,0,0
3947,Mr. Nutz,mr_nutz_-_woody_land_1_2_2.mid,TRUE,0,5,4
3948,Mystic Ark (Japan),MysticArk_Mta_38.mid,TRUE,0,7,4
3949,NBA Jam,snes_nbajam_teamselect.mid,TRUE,0,5,3
3950,NBA Jam,NBAJamRK3Kv2.mid,TRUE,0,4,2
3951,NBA Live '97,NBALive97_menu_zb.mid,TRUE,1,4,3
3952,NHL 96,getready.mid,TRUE,1,3,2
3953,NHL 96,nhl96_2.mid,TRUE,1,8,3
3954,NHL 96,nhl96.mid,TRUE,1,7,3
3955,NHLPA '93,NHLPA93_Main_Theme-KM.mid,TRUE,0,3,2
3956,Nankoku Shounen Papuwa-kun (Japan),Papuwa_Stage_1.mid,TRUE,0,6,4
3957,Ninja Gaiden Trilogy,T_Galesburg%28Trilogy%29.mid,TRUE,1,3,3
3958,Ninja Gaiden Trilogy,T_Balisk.mid,TRUE,1,3,3
3960,Ninja Gaiden Trilogy,T_NinjaGaidenTomoe_Skyline.mid,TRUE,1,4,3
3961,Ninja Gaiden Trilogy,T_NinjaGaidenTri_Prologue.mid,TRUE,1,5,4
3962,Ninja Gaiden Trilogy,T_NinjaGaidenTri_Overdrive.mid,TRUE,1,5,4
3963,Ninja Gaiden Trilogy,T_NinjaGaidenTri_UnlimitedMoment.mid,TRUE,1,6,4
3964,Ninja Gaiden Trilogy,T_NinjaGaidenTri_EventTheme1.mid,TRUE,1,5,3
3965,Ninja Gaiden Trilogy,T_NinjaGaidenTri_RobertTheme.mid,TRUE,1,5,3
3966,Ninja Gaiden Trilogy,T_NinjaGaidenTri_GoingGetsTough.mid,TRUE,1,5,3
3967,Ninja Warriors,ninja_warriors_-_boss_1.mid,TRUE,0,7,4
3968,Ninja Warriors,ninja_warriors_-_boss_2.mid,TRUE,0,4,3
3969,Ninja Warriors,ninja_warriors_-_boss_3.mid,TRUE,0,7,3
3970,Ninja Warriors,ninja_warriors_-_boss_4.mid,TRUE,0,5,3
3971,Ninja Warriors,ninja_warriors_-_boss_5.mid,TRUE,0,12,4
3972,Ninja Warriors,Ninja_Warriors_Again-Stage6_BOSS.mid,TRUE,1,4,4
3973,Ninja Warriors,ninja_warriors_-_boss_7.mid,TRUE,0,5,3
3974,Ninja Warriors,nw-endstaff.mid,TRUE,1,10,4
3975,Ninja Warriors,ninja_warriors_-_last_boss.mid,TRUE,0,10,3
3976,Ninja Warriors,Ninja_Warriors_Again-Introduction_Part1.mid,TRUE,1,5,3
3977,Ninja Warriors,NW-select.mid,TRUE,1,13,4
3978,Ninja Warriors,Ninja_Warriors_Again-stage1_FIXED_BASS_LINE.mid,TRUE,1,4,4
3979,Ninja Warriors,nw-stage2.mid,TRUE,1,8,3
3980,Ninja Warriors,ninja_warriors_-_stage_3_city_center.mid,TRUE,0,7,3
3981,Ninja Warriors,ninja_warriors_-_stage_4_parking_block.mid,TRUE,0,5,5
3982,Ninja Warriors,Ninja_Warriors_Again-stage5-1.mid,TRUE,1,3,3
3983,Ninja Warriors,nw-stage5-1.mid,TRUE,1,12,4
3984,Ninja Warriors,NWStage5-2.mid,TRUE,1,1,1
3985,Ninja Warriors,ninjaw-stg6.mid,TRUE,0,3,3
3986,Ninja Warriors,Ninja_Warriors_Again-Stage7-BGM.mid,TRUE,1,5,3
3987,Ninja Warriors,ninja_warriors_-_stage_7_pursuit.mid,TRUE,0,4,3
3988,Ninja Warriors,Ninja_Warriors_Again-Introduction_Part2.mid,TRUE,1,7,4
3989,Ninja Warriors Again,NWA_stage1.mid,TRUE,1,7,3
3990,Ogre Battle,oblose2.mid,TRUE,0,5,3
3991,Ogre Battle,do_or_di.mid,TRUE,1,11,4
3992,Ogre Battle,OB_-_Go-go_March.mid,TRUE,1,10,4
3994,Ogre Battle,ogreb_neo.mid,TRUE,1,13,4
3995,Ogre Battle,07-santa.mid,TRUE,1,7,5
3997,On the Ball,Cameltry.mid,TRUE,0,5,3
3999,Out To Lunch,Out_To_Lunch_title.mid,TRUE,0,2,2
4000,Out To Lunch,Out_to_luwt1.mid,TRUE,0,3,3
4001,Out To Lunch,out_to_lunch_-_westindian_theme_2.mid,TRUE,0,2,2
4002,Out of This World,OUT_OF_THIS_WORLD_-_FATALITY.mid,TRUE,1,10,3
4003,Paladin's Quest,Lennus_Battle_Xg.mid,TRUE,1,8,5
4007,Paladin's Quest,godoml.mid,TRUE,0,0,0
4008,Paladin's Quest,lenlullaby.mid,TRUE,0,2,1
4009,Paladin's Quest,godoml2.mid,TRUE,0,0,0
4010,Paladin's Quest,pqgoodnight.mid,TRUE,1,3,2
4011,Paladin's Quest,Lennus_Grand_Victory.mid,TRUE,1,7,4
4013,Paladin's Quest,bells.mid,TRUE,1,0,0
4014,Paladin's Quest,Town1.mid,TRUE,1,4,1
4015,Paladin's Quest,Ln1_04.mid,TRUE,0,10,4
4017,Paladin's Quest,pqitem.mid,TRUE,1,6,2
4018,Paladin's Quest,Lennus_Saskuot_Xg.mid,TRUE,1,7,3
4019,Paladin's Quest,Lennus_Victory.mid,TRUE,1,8,3
4021,Parodius Da! (Japan),Parodius_-_Twinbees_Theme.mid,TRUE,1,3,3
4022,Parodius  Non-Sense Fantasy,ParodiusBOSS.mid,TRUE,1,2,2
4023,Parodius  Non-Sense Fantasy,KEBAB2.mid,TRUE,1,2,2
4024,Parodius  Non-Sense Fantasy,LIPSBATT.mid,TRUE,1,5,4
4025,Parodius  Non-Sense Fantasy,OCTO.mid,TRUE,1,9,4
4027,Patlabor,Patlabor_Tr15.mid,TRUE,1,4,2
4028,Patlabor,Patlabor-Enging.mid,TRUE,1,5,4
4029,Phalanx,Phalanx-Ending_BGM.mid,TRUE,1,7,2
4030,Phalanx,Phalanx-Assault.mid,TRUE,1,3,2
4031,Phalanx,Phalanx_-_Level_4_-_Deep_Core.mid,TRUE,0,2,2
4032,Pilotwings,PilotwingsCredits.mid,TRUE,0,5,4
4033,Pilotwings,Pilotwings_tryagain_zb.mid,TRUE,1,2,1
4035,Pilotwings,instpass.mid,TRUE,1,1,1
4036,Pilotwings,PilotwingBreifing.mid,TRUE,0,1,1
4037,Pilotwings,BL_pilotwings_flightclub.mid,TRUE,1,1,1
4038,Pilotwings,Pilot2.mid,TRUE,1,3,3
4039,Pilotwings,Pilotwings_youwin_zb.mid,TRUE,1,4,3
4041,Pilotwings,P_wings-gm.mid,TRUE,1,2,2
4042,Pilotwings,PilotwingsTitle.mid,TRUE,0,3,3
4043,Pilotwings,P_wings-sc.mid,TRUE,1,2,2
4044,Pilotwings,PilotwingsVictory.mid,TRUE,0,3,3
4049,Plok,Plkbonus.mid,TRUE,1,6,4
4050,Plok,PLOK_Boss.mid,TRUE,1,5,4
4051,Plok,plokcottonisland.mid,TRUE,0,5,4
4054,Plok,PLOK_Ploks_House.mid,TRUE,1,4,3
4055,Plok,BL_plok_rocketlauncher.mid,TRUE,1,6,4
4056,Plok,PlokRockets.mid,TRUE,0,6,5
4057,Plok,Plok_Rocket_Launcherv2.mid,TRUE,1,6,3
4059,Plok,Plktitle.mid,TRUE,1,5,4
4062,Pocky & Rocky,Black_Mantle.mid,TRUE,1,2,2
4063,Pocky & Rocky,Boss_Fight_1.mid,TRUE,1,3,3
4065,Pocky & Rocky,Boss_Fight_3.mid,TRUE,1,4,3
4066,Pocky & Rocky,Character_Select-1.mid,TRUE,1,2,2
4067,Pocky & Rocky,PandR_credits.mid,TRUE,0,7,3
